name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,cluster,pca_x,pca_y,mood
Where The Boys Go - Remastered,Emotional Rescue (2009 Re-Mastered),0.266,0.49,0.993,0.583,0.786,-3.498,0.136,160.399,0.821,27,1,1.659639204165145,1.5125188037416166,Happy
Down In The Hole - Remastered,Emotional Rescue (2009 Re-Mastered),0.0119,0.293,0.712,0.902,0.348,-6.122,0.0908,186.898,0.249,30,1,1.3849257954493766,-0.2466777611551153,Mixed
Emotional Rescue - Remastered 2009,Emotional Rescue (2009 Re-Mastered),0.111,0.678,0.621,0.0973,0.0394,-5.478,0.0623,113.389,0.776,54,2,-2.010156315764505,1.5776547223899338,Happy
She's So Cold - Remastered,Emotional Rescue (2009 Re-Mastered),0.4,0.756,0.843,0.0104,0.0654,-5.315,0.0476,139.51,0.841,55,2,-1.8683530377676671,1.9628024014299121,Party
All About You - Remastered,Emotional Rescue (2009 Re-Mastered),0.335,0.62,0.384,0.00611,0.147,-9.128,0.0259,86.727,0.224,29,0,-2.518451248136072,-1.68751587585349,Sad
Dance (Pt. 1),Emotional Rescue,0.333,0.748,0.834,0.518,0.0582,-8.281,0.033,107.428,0.925,19,1,-2.240856643255173,1.5229101006932917,Party
Summer Romance,Emotional Rescue,0.0524,0.359,0.922,0.486,0.297,-8.065,0.106,167.926,0.68,15,1,0.9716648373218087,0.5969891004344023,Happy
Send It To Me,Emotional Rescue,0.113,0.775,0.66,0.0518,0.0498,-10.089,0.0698,94.249,0.854,17,4,-2.573284212369816,0.7921074527475931,Happy
Let Me Go,Emotional Rescue,0.00996,0.59,0.912,0.0909,0.146,-8.608,0.0484,148.513,0.88,15,4,-0.7820042848302111,1.5940691767236663,Happy
Indian Girl,Emotional Rescue,0.0546,0.743,0.366,0.0419,0.196,-10.311,0.0369,97.595,0.576,17,4,-2.9029122020623808,-0.4451365692955858,Sad
Where The Boys Go,Emotional Rescue,0.251,0.527,0.965,0.758,0.683,-9.225,0.0744,160.65,0.81,14,1,0.38279920289805014,0.9086626663860852,Happy
Down In The Hole,Emotional Rescue,0.00851,0.306,0.516,0.875,0.325,-11.418,0.0635,187.292,0.274,19,1,0.08351930574099295,-1.3532670982203614,Mixed
Emotional Rescue,Emotional Rescue,0.0894,0.694,0.475,0.133,0.0414,-9.182,0.0886,113.811,0.855,25,4,-2.4608366829448385,0.5179083953428758,Happy
She's So Cold,Emotional Rescue,0.362,0.76,0.711,0.0482,0.0614,-9.283,0.0473,139.47,0.851,27,4,-2.404001628715444,0.8514817698789292,Party
All About You,Emotional Rescue,0.298,0.615,0.282,0.0221,0.147,-13.611,0.0268,87.42,0.201,14,0,-3.0802064267885245,-2.724930820129077,Sad
Miss You - Remastered,Some Girls,0.443,0.795,0.71,0.0215,0.344,-4.746,0.0392,109.689,0.845,69,2,-2.3389177762603603,1.8371759424773295,Party
When The Whip Comes Down - Remastered,Some Girls,0.382,0.499,0.986,0.913,0.284,-1.871,0.0503,130.597,0.835,40,1,0.11953608837180904,2.2908649074175313,Happy
Just My Imagination (Running Away With Me) - Remastered,Some Girls,0.452,0.452,0.908,0.279,0.318,-2.535,0.0567,112.872,0.792,42,2,-0.13302421861358743,1.3891537214772662,Happy
Some Girls - Remastered,Some Girls,0.527,0.474,0.938,0.52,0.299,-2.643,0.0898,71.995,0.505,43,2,0.0483614425791154,0.5370620901236663,Mixed
Lies - Remastered,Some Girls,0.437,0.382,0.997,0.95,0.617,-1.568,0.188,162.428,0.563,37,1,2.4881630551489393,0.7711920724545632,Mixed
Far Away Eyes - Remastered,Some Girls,0.504,0.667,0.605,0.014,0.246,-5.683,0.0258,94.346,0.69,46,2,-2.3316376107059744,0.4314697957044882,Happy
Respectable - Remastered,Some Girls,0.123,0.452,0.99,0.884,0.0677,-2.823,0.0524,152.111,0.875,42,1,0.19326132092400414,2.7829667142381007,Happy
Before They Make Me Run - Remastered,Some Girls,0.384,0.595,0.955,0.0175,0.05,-2.304,0.117,132.653,0.714,39,2,-0.021293943950810176,1.4974538380704292,Happy
Beast Of Burden - Remastered 1994,Some Girls,0.39,0.783,0.878,0.000778,0.0426,-3.864,0.0308,100.626,0.885,72,2,-2.3306647522139845,2.637452055557138,Party
Shattered - Remastered,Some Girls,0.415,0.738,0.952,2.2e-05,0.116,-2.752,0.147,140.395,0.748,51,2,-0.31817245931592464,1.799990117394865,Party
Miss You - Remastered,Some Girls (Deluxe Version),0.443,0.795,0.71,0.0215,0.344,-4.746,0.0392,109.689,0.845,32,2,-1.9983251588221658,1.293778198366068,Party
When The Whip Comes Down - Remastered,Some Girls (Deluxe Version),0.382,0.499,0.986,0.913,0.284,-1.871,0.0503,130.597,0.835,20,1,0.3036402059059683,1.9971363970871197,Happy
Just My Imagination (Running Away With Me) - Remastered,Some Girls (Deluxe Version),0.452,0.452,0.908,0.279,0.318,-2.535,0.0567,112.872,0.792,24,2,0.032669487167155946,1.1247980621798956,Happy
Some Girls - Remastered,Some Girls (Deluxe Version),0.527,0.474,0.938,0.52,0.299,-2.643,0.0898,71.995,0.505,21,1,0.2508759718666906,0.21396072876021352,Mixed
Lies - Remastered,Some Girls (Deluxe Version),0.437,0.382,0.997,0.95,0.617,-1.568,0.188,162.428,0.563,16,1,2.6814723785598065,0.462777136607631,Mixed
Far Away Eyes - Remastered,Some Girls (Deluxe Version),0.504,0.667,0.605,0.014,0.246,-5.683,0.0258,94.346,0.69,23,4,-2.119917875541691,0.09368200882451483,Happy
Respectable - Remastered,Some Girls (Deluxe Version),0.123,0.452,0.99,0.884,0.0677,-2.823,0.0524,152.111,0.875,18,1,0.4141862619649953,2.4304925018416066,Happy
Before They Make Me Run - Remastered,Some Girls (Deluxe Version),0.384,0.595,0.955,0.0175,0.05,-2.304,0.117,132.653,0.714,19,2,0.1628101735833491,1.2037253277400175,Happy
Beast Of Burden - Remastered 1994,Some Girls (Deluxe Version),0.39,0.783,0.878,0.000778,0.0426,-3.864,0.0308,100.626,0.885,30,2,-1.9440461053922504,2.020622183863274,Party
Shattered - Remastered,Some Girls (Deluxe Version),0.415,0.738,0.952,2.2e-05,0.116,-2.752,0.147,140.395,0.748,28,2,-0.10645272415164148,1.4622023305148917,Party
Claudine,Some Girls (Deluxe Version),0.0144,0.439,0.977,0.0221,0.383,-4.386,0.128,105.124,0.364,17,3,1.4347840345974154,0.2378212954115047,Mixed
So Young,Some Girls (Deluxe Version),0.118,0.524,0.946,0.089,0.111,-3.123,0.061,128.759,0.746,15,2,0.11073092113595212,1.6539623705850104,Happy
Do You Think I Really Care,Some Girls (Deluxe Version),0.0969,0.609,0.902,0.00558,0.327,-4.282,0.0273,146.733,0.952,20,2,-0.4888248996245226,2.2616199433391686,Happy
When You're Gone,Some Girls (Deluxe Version),0.54,0.583,0.889,0.27,0.0995,-4.532,0.0994,106.666,0.598,15,2,-0.42250689510748807,0.19741064937723263,Mixed
No Spare Parts,Some Girls (Deluxe Version),0.24,0.594,0.762,1.52e-05,0.712,-5.145,0.0292,72.648,0.54,19,2,-0.5817378336301865,0.20463969543093088,Mixed
Don't Be A Stranger,Some Girls (Deluxe Version),0.061,0.72,0.867,0.0297,0.385,-5.871,0.039,127.329,0.847,15,2,-0.883139626719274,1.8312165814567503,Party
We Had It All,Some Girls (Deluxe Version),0.678,0.498,0.348,0.0241,0.133,-9.857,0.0305,63.103,0.246,17,0,-2.676304506442797,-2.9272564714857885,Sad
Tallahassee Lassie,Some Girls (Deluxe Version),0.0654,0.57,0.957,0.0802,0.123,-2.886,0.0458,139.872,0.903,16,2,-0.12698453679624427,2.3778927841151307,Happy
I Love You Too Much,Some Girls (Deluxe Version),0.0702,0.586,0.968,0.00487,0.305,-3.312,0.0477,133.936,0.891,13,2,0.0358771533363263,2.1850146386066203,Happy
Keep Up Blues,Some Girls (Deluxe Version),0.102,0.355,0.887,0.0142,0.1,-3.085,0.107,204.098,0.649,15,3,1.4680193011662879,0.9589194872172164,Happy
You Win Again,Some Girls (Deluxe Version),0.0962,0.403,0.65,0.00293,0.248,-4.279,0.0269,83.957,0.53,17,2,-0.5741155627670786,0.08208513265512965,Mixed
Petrol Blues,Some Girls (Deluxe Version),0.769,0.835,0.621,0.114,0.116,-8.007,0.0406,115.87,0.336,13,0,-2.4616216461649443,-1.2708300843866696,Chill
Miss You - Remastered,Some Girls (Deluxe Version),0.443,0.795,0.71,0.0215,0.344,-4.746,0.0392,109.689,0.845,46,2,-2.127198041096077,1.4993881555973563,Party
When The Whip Comes Down - Remastered,Some Girls (Deluxe Version),0.382,0.499,0.986,0.913,0.284,-1.871,0.0503,130.597,0.835,18,1,0.32205061765938425,1.9677635460540783,Happy
Just My Imagination (Running Away With Me) - Remastered,Some Girls (Deluxe Version),0.452,0.452,0.908,0.279,0.318,-2.535,0.0567,112.872,0.792,20,2,0.06949031067398781,1.0660523601138134,Happy
Some Girls - Remastered,Some Girls (Deluxe Version),0.527,0.474,0.938,0.52,0.299,-2.643,0.0898,71.995,0.505,21,1,0.2508759718666906,0.21396072876021352,Mixed
Lies - Remastered,Some Girls (Deluxe Version),0.437,0.382,0.997,0.95,0.617,-1.568,0.188,162.428,0.563,16,1,2.6814723785598065,0.462777136607631,Mixed
Far Away Eyes - Remastered,Some Girls (Deluxe Version),0.504,0.667,0.605,0.014,0.246,-5.683,0.0258,94.346,0.69,22,4,-2.110712669664983,0.07899558330799424,Happy
Respectable - Remastered,Some Girls (Deluxe Version),0.123,0.452,0.99,0.884,0.0677,-2.823,0.0524,152.111,0.875,19,1,0.40498105608828733,2.4451789273581275,Happy
Before They Make Me Run - Remastered,Some Girls (Deluxe Version),0.384,0.595,0.955,0.0175,0.05,-2.304,0.117,132.653,0.714,18,2,0.17201537946005704,1.1890389022234968,Happy
Beast Of Burden - Remastered 1994,Some Girls (Deluxe Version),0.39,0.783,0.878,0.000778,0.0426,-3.864,0.0308,100.626,0.885,29,2,-1.9348408995155424,2.0059357583467534,Party
Shattered - Remastered,Some Girls (Deluxe Version),0.415,0.738,0.952,2.2e-05,0.116,-2.752,0.147,140.395,0.748,18,2,-0.014400665384561842,1.3153380753496857,Party
Claudine,Some Girls (Deluxe Version),0.0144,0.439,0.977,0.0221,0.383,-4.386,0.128,105.124,0.364,17,3,1.4347840345974154,0.2378212954115047,Mixed
So Young,Some Girls (Deluxe Version),0.118,0.524,0.946,0.089,0.111,-3.123,0.061,128.759,0.746,16,2,0.10152571525924416,1.6686487961015308,Happy
Do You Think I Really Care,Some Girls (Deluxe Version),0.0969,0.609,0.902,0.00558,0.327,-4.282,0.0273,146.733,0.952,21,2,-0.49803010550123056,2.276306368855689,Happy
When You're Gone,Some Girls (Deluxe Version),0.54,0.583,0.889,0.27,0.0995,-4.532,0.0994,106.666,0.598,16,2,-0.43171210098419605,0.2120970748937532,Mixed
No Spare Parts,Some Girls (Deluxe Version),0.24,0.594,0.762,1.52e-05,0.712,-5.145,0.0292,72.648,0.54,19,2,-0.5817378336301865,0.20463969543093088,Mixed
Don't Be A Stranger,Some Girls (Deluxe Version),0.061,0.72,0.867,0.0297,0.385,-5.871,0.039,127.329,0.847,15,2,-0.883139626719274,1.8312165814567503,Party
We Had It All,Some Girls (Deluxe Version),0.678,0.498,0.348,0.0241,0.133,-9.857,0.0305,63.103,0.246,19,0,-2.6947149181962127,-2.897883620452747,Sad
Tallahassee Lassie,Some Girls (Deluxe Version),0.0654,0.57,0.957,0.0802,0.123,-2.886,0.0458,139.872,0.903,17,2,-0.13618974267295222,2.392579209631651,Happy
I Love You Too Much,Some Girls (Deluxe Version),0.0702,0.586,0.968,0.00487,0.305,-3.312,0.0477,133.936,0.891,15,2,0.01746674158291037,2.214387489639661,Happy
Keep Up Blues,Some Girls (Deluxe Version),0.102,0.355,0.887,0.0142,0.1,-3.085,0.107,204.098,0.649,16,3,1.45881409528958,0.973605912733737,Happy
You Win Again,Some Girls (Deluxe Version),0.0962,0.403,0.65,0.00293,0.248,-4.279,0.0269,83.957,0.53,18,2,-0.5833207686437867,0.09677155817165023,Mixed
Petrol Blues,Some Girls (Deluxe Version),0.769,0.835,0.621,0.114,0.116,-8.007,0.0406,115.87,0.336,13,0,-2.4616216461649443,-1.2708300843866696,Chill
"Intro: Excerpt From ""Fanfare For The Common Man"" - Live",Love You Live (Remastered),0.248,0.107,0.995,0.966,0.77,-13.046,0.0821,169.789,0.0187,5,3,2.4718049744271493,-2.4074599182772274,Mixed
Honky Tonk Women - Live,Love You Live (Remastered),0.0192,0.477,0.887,0.0107,0.913,-8.252,0.0432,115.745,0.735,9,3,0.4349879651206337,0.5616756252425814,Happy
If You Can't Rock Me / Get Off Of My Cloud - Live,Love You Live (Remastered),0.204,0.427,0.965,0.0522,0.991,-5.391,0.0481,136.637,0.74,8,3,1.2672852565547263,0.6963363796863704,Happy
Happy - Live,Love You Live (Remastered),0.0301,0.351,0.973,1.14e-06,0.955,-6.642,0.167,153.181,0.47,7,3,2.7522323276819973,-0.3852300410795759,Mixed
Hot Stuff - Live,Love You Live (Remastered),0.297,0.675,0.896,0.171,0.984,-6.905,0.0392,109.183,0.692,6,2,-0.08592137277720434,0.5426761609146545,Happy
Star Star - Live,Love You Live (Remastered),0.0914,0.325,0.969,0.000119,0.971,-5.353,0.0415,154.377,0.891,8,3,1.5572621411877525,1.1361636300895204,Happy
Tumbling Dice - Live,Love You Live (Remastered),0.418,0.48,0.898,0.0209,0.789,-7.121,0.0352,113.06,0.835,7,2,-0.0565711683184971,0.29204044114119343,Happy
Fingerprint File - Live,Love You Live (Remastered),0.161,0.66,0.844,0.0233,0.945,-8.741,0.0522,105.444,0.729,6,4,-0.31705336207208057,0.38725869108685035,Happy
You Gotta Move - Live,Love You Live (Remastered),0.366,0.414,0.559,2.56e-05,0.815,-10.023,0.136,183.143,0.412,6,3,0.7707905407377087,-2.1650433542595926,Mixed
You Can't Always Get What You Want - Live,Love You Live (Remastered),0.493,0.396,0.776,0.00171,0.992,-7.873,0.0666,138.757,0.723,7,3,0.5465968729318873,-0.7894305142499504,Happy
Mannish Boy - Live,Love You Live (Remastered),0.717,0.349,0.69,0.0257,0.888,-8.424,0.0659,201.691,0.84,6,3,0.4433357364812323,-1.0894470459306371,Happy
Crackin' Up - Live,Love You Live (Remastered),0.54,0.655,0.732,0.0311,0.703,-8.704,0.0893,105.259,0.96,6,4,-1.1718078796612004,-0.05530466416795573,Happy
Little Red Rooster - Live,Love You Live (Remastered),0.521,0.563,0.47,0.118,0.975,-12.487,0.0478,98.043,0.64,6,0,-1.622711334070015,-1.987252539844819,Happy
Around And Around - Live,Love You Live (Remastered),0.608,0.315,0.819,0.333,0.878,-8.434,0.091,193.133,0.821,5,3,1.1097103071530166,-0.7205578995803343,Happy
It's Only Rock 'N' Roll (But I Like It) - Live,Love You Live (Remastered),0.369,0.478,0.867,0.0319,0.976,-7.165,0.0487,143.359,0.887,7,3,0.4125914125485376,0.40002355129912187,Happy
Brown Sugar - Live,Love You Live (Remastered),0.119,0.431,0.971,0.011,0.933,-6.204,0.086,153.511,0.575,5,3,1.778094271362665,0.214020717543693,Mixed
Jumpin' Jack Flash - Live,Love You Live (Remastered),0.324,0.27,0.98,0.708,0.986,-7.661,0.184,154.983,0.358,6,3,3.0277171317404665,-1.2775441639553795,Mixed
Sympathy For The Devil - Live,Love You Live (Remastered),0.0926,0.483,0.952,0.0122,0.989,-7.875,0.0518,116.297,0.671,11,3,0.7822130285292899,0.44940359916512057,Happy
"Intro: Excerpt from ""Fanfare For The Common Man"" - Live / Remastered 2009",Love You Live (Remastered 2009),0.422,0.247,0.999,0.981,0.841,-8.598,0.128,55.581,0.0165,17,3,1.92285736455078,-2.137075213692998,Mixed
Honky Tonk Women - Live / Remastered 2009,Love You Live (Remastered 2009),0.0632,0.455,0.956,0.000244,0.931,-3.924,0.0555,115.786,0.69,24,2,1.1725395614438365,1.219285772156986,Happy
If You Can't Rock Me / Get Off Of My Cloud - Live / Remastered 2009,Love You Live (Remastered 2009),0.188,0.403,0.986,0.0332,0.991,-2.554,0.0623,136.579,0.735,23,3,1.7074669967969394,1.248817721973708,Happy
Happy - Live / Remastered 2009,Love You Live (Remastered 2009),0.0539,0.33,0.992,1.86e-06,0.941,-2.795,0.222,153.543,0.427,20,3,3.6119510041784695,-0.033328098098750786,Mixed
Hot Stuff - Live / Remastered 2009,Love You Live (Remastered 2009),0.235,0.678,0.937,0.189,0.986,-4.013,0.0411,109.268,0.688,20,2,0.2916879613834771,1.3351693727778937,Happy
Star Star - Live / Remastered 2009,Love You Live (Remastered 2009),0.111,0.298,0.987,2.02e-05,0.966,-2.767,0.0463,153.36,0.902,24,3,1.833544386454081,1.6735488932315972,Happy
Tumbling Dice - Live / Remastered 2009,Love You Live (Remastered 2009),0.437,0.445,0.959,0.0053,0.798,-3.272,0.0439,112.855,0.918,20,2,0.4976499092579214,1.187492430299378,Happy
Fingerprint File - Live / Remastered 2009,Love You Live (Remastered 2009),0.177,0.654,0.919,0.00943,0.95,-5.671,0.0607,105.467,0.715,19,2,0.20013641310414162,1.0379863507935612,Happy
You Gotta Move - Live / Remastered 2009,Love You Live (Remastered 2009),0.343,0.41,0.664,1.67e-05,0.851,-7.214,0.0853,184.347,0.448,20,3,0.9089373665527324,-1.0468759009561872,Mixed
You Can't Always Get What You Want - Live / Remastered 2009,Love You Live (Remastered 2009),0.489,0.378,0.882,0.00179,0.985,-3.835,0.0855,137.975,0.676,22,3,1.3803553746708335,-0.012053305688203833,Happy
Mannish Boy - Live / Remastered 2009,Love You Live (Remastered 2009),0.711,0.325,0.793,0.0188,0.834,-4.962,0.0893,201.171,0.834,23,3,1.130552911639614,-0.27811899316944866,Happy
Crackin' Up - Live / Remastered 2009,Love You Live (Remastered 2009),0.526,0.648,0.77,0.0424,0.573,-7.201,0.0914,105.283,0.954,21,2,-1.1495562376020154,0.4841000804945827,Happy
Little Red Rooster - Live / Remastered 2009,Love You Live (Remastered 2009),0.535,0.583,0.575,0.0836,0.965,-8.946,0.0437,98.106,0.649,18,0,-1.1799596699526649,-1.0654610390197905,Happy
Around And Around - Live / Remastered 2009,Love You Live (Remastered 2009),0.674,0.285,0.895,0.315,0.917,-5.067,0.168,196.231,0.715,22,3,2.3278112201363546,-0.600135189085479,Happy
It's Only Rock 'N' Roll (But I Like It) - Live / Remastered 2009,Love You Live (Remastered 2009),0.246,0.458,0.945,0.00539,0.949,-3.074,0.0589,144.471,0.853,20,2,1.2097647984403197,1.3733722131127817,Happy
Brown Sugar - Live / Remastered 2009,Love You Live (Remastered 2009),0.153,0.388,0.992,0.0161,0.948,-1.954,0.106,152.707,0.571,19,3,2.4682818720685646,0.7940221544362213,Mixed
Jumpin' Jack Flash - Live / Remastered 2009,Love You Live (Remastered 2009),0.409,0.246,0.994,0.757,0.987,-3.41,0.228,154.699,0.317,19,3,3.8195888917875567,-0.9410448425472832,Mixed
Sympathy For The Devil - Live / Remastered 2009,Love You Live (Remastered 2009),0.124,0.423,0.99,0.00309,0.984,-2.338,0.0717,115.938,0.642,21,3,1.759686137507835,1.090731071830135,Happy
Hot Stuff - Remastered 2009,Black And Blue (Remastered 2009),0.278,0.788,0.768,0.000161,0.0654,-7.25,0.0601,100.118,0.852,41,2,-2.3686220244676983,1.5034590562769996,Party
Hand Of Fate - Remastered,Black And Blue (Remastered 2009),0.0698,0.62,0.822,0.0752,0.249,-4.097,0.0276,116.069,0.712,38,2,-0.8934957061800984,1.8336101127419004,Happy
Cherry Oh Baby - Remastered,Black And Blue (Remastered 2009),0.164,0.835,0.421,0.00307,0.028,-8.484,0.0787,144.024,0.963,34,4,-3.0658802827313036,1.0982053389233901,Happy
Memory Motel - Remastered,Black And Blue (Remastered 2009),0.783,0.357,0.62,3.52e-06,0.15,-6.03,0.0353,81.346,0.38,41,0,-1.3967835627869478,-1.601799313561645,Chill
Hey Negrita - Remastered,Black And Blue (Remastered 2009),0.319,0.695,0.753,0.000685,0.0624,-5.164,0.0388,85.184,0.798,34,2,-2.061715181236886,1.2953284223645396,Happy
Melody - Remastered,Black And Blue (Remastered 2009),0.632,0.657,0.517,0.00139,0.241,-7.25,0.0417,81.915,0.574,36,0,-2.568121206756829,-0.754137006148946,Mixed
Fool To Cry - Remastered 2009,Black And Blue (Remastered 2009),0.892,0.444,0.454,0.0546,0.114,-7.434,0.0419,67.848,0.236,53,0,-2.359739829559284,-2.382355182157531,Chill
Crazy Mama - Remastered,Black And Blue (Remastered 2009),0.214,0.389,0.909,0.00376,0.415,-3.705,0.0397,112.498,0.781,31,2,0.1928136461313371,1.2764331845456947,Happy
Hot Stuff,Black And Blue,0.401,0.795,0.66,0.00623,0.0934,-10.836,0.0546,100.277,0.91,23,4,-3.0792903123263775,0.46738054096522746,Happy
Hand Of Fate,Black And Blue,0.173,0.634,0.705,0.306,0.0862,-8.318,0.0272,116.172,0.825,21,4,-1.9661648270934837,1.0276075547486525,Happy
Cherry Oh Baby,Black And Blue,0.266,0.828,0.29,0.0147,0.0598,-14.174,0.181,144.203,0.963,20,4,-3.2050056904686457,-0.7491782504294513,Happy
Memory Motel,Black And Blue,0.853,0.402,0.475,0.000165,0.171,-10.374,0.0364,87.016,0.34,23,0,-2.169682328722526,-2.8995025991426733,Chill
Hey Negrita,Black And Blue,0.295,0.687,0.639,0.00708,0.0713,-9.34,0.0443,84.863,0.83,21,4,-2.6616522205613515,0.3806882440514732,Happy
Melody,Black And Blue,0.728,0.653,0.461,0.00384,0.0992,-9.633,0.0429,82.025,0.626,21,0,-3.144067786388607,-1.4315721490560838,Happy
Fool To Cry,Black And Blue,0.939,0.464,0.338,0.16,0.111,-11.7,0.0437,70.131,0.296,28,0,-3.049412757182453,-3.429914282978035,Chill
Crazy Mama,Black And Blue,0.214,0.429,0.783,0.0406,0.438,-9.229,0.03,112.857,0.844,18,4,-0.8770279557161761,0.35162790278440464,Happy
If You Can't Rock Me - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.00132,0.522,0.932,0.000219,0.362,-4.215,0.0324,125.554,0.951,31,2,-0.25092537935107667,2.412591104097324,Happy
Ain't Too Proud To Beg - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.686,0.588,0.906,0.0973,0.425,-4.613,0.0441,128.641,0.889,36,2,-0.8760370946304316,1.07805195843592,Happy
It's Only Rock'n'Roll (But I Like It) - Remastered 2009,It's Only Rock 'N' Roll (2009 Re-Mastered),0.501,0.616,0.957,0.0115,0.318,-3.966,0.0508,128.517,0.778,55,2,-0.7572452333899165,1.6524657841985928,Happy
Till The Next Goodbye - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.658,0.473,0.576,1.59e-05,0.0938,-6.872,0.0293,138.344,0.518,29,0,-1.5841031068712115,-1.0049432287093973,Mixed
Time Waits For No One - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.0784,0.533,0.781,0.000273,0.063,-4.602,0.0316,118.316,0.815,34,2,-1.0808668763353753,1.6970652949302278,Happy
Luxury - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.251,0.567,0.95,0.00502,0.643,-4.742,0.0428,129.222,0.757,26,2,0.12803712586886315,1.3444083635718411,Happy
Dance Little Sister - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.00648,0.46,0.961,0.182,0.27,-4.254,0.0817,152.776,0.893,35,2,0.48363229549218273,2.236405791840862,Happy
If You Really Want To Be My Friend - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.531,0.43,0.652,0.000358,0.068,-5.023,0.0357,148.922,0.366,26,0,-0.6597398779507533,-0.8521323321426845,Mixed
Short And Curlies - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),0.484,0.463,0.768,0.106,0.658,-4.493,0.0424,118.77,0.896,24,2,-0.3589267019299947,0.6635621404598598,Happy
